Scenario,Algorithm,Generation,median,q1,q3
Intersection_Easy,sms-emoa,32,0.09143557485256701,0.0828765167289365,0.09245198650081489
Intersection_Easy,sms-emoa,33,0.0914363830309449,0.08287773977378873,0.09391343991687184
Intersection_Easy,sms-emoa,34,0.09152816784528528,0.08498938406629092,0.09428266599489116
Intersection_Easy,sms-emoa,35,0.0918421923378116,0.08865384814640842,0.09434179673800006
Intersection_Easy,sms-emoa,36,0.09184406308555443,0.08871205908149532,0.09455210701871747
Intersection_Easy,sms-emoa,37,0.09229130394042234,0.08909165607041165,0.09456537554852895
Intersection_Easy,sms-emoa,38,0.0926753364574835,0.08909412934034107,0.09522790464708254
Intersection_Easy,sms-emoa,39,0.09408328309777982,0.08951469106295805,0.09522933627695707
Intersection_Easy,sms-emoa,40,0.09450744433779693,0.089524249593666,0.0953858940256536
Intersection_Easy,sms-emoa,41,0.09460860777341255,0.08973215580519928,0.09564429554500367
Intersection_Easy,sms-emoa,42,0.09518184740834612,0.08981404753006833,0.09668804797271685
Intersection_Easy,sms-emoa,43,0.09524342772613464,0.08982431017332451,0.09673097477274412
Intersection_Easy,sms-emoa,44,0.09631626322780457,0.09194813903230639,0.09746588890130553
Intersection_Easy,sms-emoa,45,0.09636278609684215,0.09194821619461209,0.09746588890130553
Intersection_Easy,sms-emoa,46,0.09646552536992065,0.0919507728727374,0.09746592107788965
Intersection_Easy,sms-emoa,47,0.09684676935702952,0.09219142494796498,0.09810586489599372
Intersection_Easy,sms-emoa,48,0.09708369283626812,0.09219520723368485,0.09844140574305121
Intersection_Easy,sms-emoa,49,0.09718185614107276,0.09233699936096205,0.09857621044219451
Intersection_Easy,sms-emoa,50,0.09720041877834606,0.09238002852665404,0.09860397189768438
Intersection_Easy,sms-emoa,51,0.09785382975527493,0.09238002852665404,0.09882364907017419
Intersection_Easy,sms-emoa,52,0.09794248342257347,0.09246159102953114,0.09889240741308092
Intersection_Easy,sms-emoa,53,0.09803766938218834,0.09407749511723483,0.09889240741308092
Intersection_Easy,sms-emoa,54,0.0986525191953917,0.09644996244497764,0.1003224076894349
